appid,discount_percent,review_volume,type
275850,60.01000166694449,127.0,Indie
275850,20.00666888962988,94.0,Indie
275850,60.01000166694449,56.0,Indie
275850,20.00666888962988,98.0,Indie
275850,60.01000166694449,126.0,Indie
275850,20.00666888962988,41.0,Indie
275850,60.01000166694449,291.0,Indie
275850,20.00666888962988,65.0,Indie
275850,60.01000166694449,93.0,Indie
275850,20.00666888962988,40.0,Indie
275850,20.00666888962988,35.0,Indie
275850,60.01000166694449,60.0,Indie
275850,20.00666888962988,44.0,Indie
275850,60.01000166694449,238.0,Indie
275850,20.00666888962988,89.0,Indie
275850,60.01000166694449,90.0,Indie
275850,20.00666888962988,60.0,Indie
275850,60.01000166694449,73.0,Indie
275850,20.00666888962988,33.0,Indie
275850,60.01000166694449,82.0,Indie
275850,20.00666888962988,26.0,Indie
275850,60.01000166694449,45.0,Indie
275850,20.00666888962988,43.0,Indie
275850,60.01000166694449,76.0,Indie
275850,20.00666888962988,22.0,Indie
275850,60.01000166694449,187.0,Indie
275850,20.00666888962988,78.0,Indie
275850,20.00666888962988,91.0,Indie
275850,60.01000166694449,152.0,Indie
275850,20.00666888962988,78.0,Indie
275850,60.01000166694449,81.0,Indie
275850,20.00666888962988,56.0,Indie
275850,60.01000166694449,205.0,Indie
275850,20.00666888962988,67.0,Indie
275850,60.01000166694449,183.0,Indie
275850,20.00666888962988,37.0,Indie
275850,60.01000166694449,70.0,Indie
275850,20.00666888962988,24.0,Indie
275850,60.01000166694449,59.0,Indie
275850,20.00666888962988,49.0,Indie
275850,60.01000166694449,90.0,Indie
275850,20.00666888962988,44.0,Indie
275850,60.01000166694449,69.0,Indie
275850,20.00666888962988,43.0,Indie
275850,60.01000166694449,44.0,Indie
275850,60.01000166694449,83.0,Indie
275850,20.00666888962988,60.0,Indie
275850,60.01000166694449,58.0,Indie
275850,20.00666888962988,60.0,Indie
275850,20.00666888962988,96.0,Indie
275850,60.01000166694449,112.0,Indie
275850,20.00666888962988,45.0,Indie
275850,60.01000166694449,116.0,Indie
275850,20.00666888962988,76.0,Indie
275850,60.01000166694449,106.0,Indie
275850,20.00666888962988,55.0,Indie
275850,20.00666888962988,49.0,Indie
275850,60.01000166694449,61.0,Indie
275850,20.00666888962988,52.0,Indie
275850,60.01000166694449,305.0,Indie
275850,20.00666888962988,36.0,Indie
275850,60.01000166694449,97.0,Indie
275850,20.00666888962988,37.0,Indie
275850,60.01000166694449,53.0,Indie
275850,0.0,40.0,Indie
275850,60.01000166694449,458.0,Indie
275850,0.0,85.0,Indie
275850,45.477272727272734,226.0,Indie
275850,60.01000166694449,106.0,Indie
275850,0.0,58.0,Indie
275850,60.01000166694449,109.0,Indie
275850,0.0,668.0,Indie
275850,60.01000166694449,181.0,Indie
275850,0.0,140.0,Indie
275850,60.01000166694449,130.0,Indie
275850,0.0,73.0,Indie
275850,59.33209018477708,279.0,Indie
275850,60.01000166694449,217.0,Indie
275850,0.0,57.0,Indie
275850,60.01000166694449,83.0,Indie
275850,0.0,80.0,Indie
275850,60.01000166694449,150.0,Indie
275850,60.01000166694449,61.0,Indie
394360,0.0,18.0,AAA
394360,10.002500625156289,27.0,AAA
394360,0.0,11.0,AAA
394360,10.002500625156289,19.0,AAA
394360,0.0,11.0,AAA
394360,10.002500625156289,5.0,AAA
394360,33.00825206301576,70.0,AAA
394360,0.0,8.0,AAA
394360,33.00825206301576,16.0,AAA
394360,0.0,8.0,AAA
394360,33.00825206301576,31.0,AAA
394360,0.0,16.0,AAA
394360,40.01000250062516,37.0,AAA
394360,0.0,7.0,AAA
394360,40.01000250062516,31.0,AAA
394360,0.0,8.0,AAA
394360,50.01250312578146,30.0,AAA
394360,0.0,25.0,AAA
394360,0.0,35.0,AAA
394360,59.98999749937484,40.0,AAA
394360,0.0,16.0,AAA
394360,60.01500375093773,37.0,AAA
394360,0.0,11.0,AAA
394360,60.01500375093773,291.0,AAA
394360,0.0,20.0,AAA
394360,60.01500375093773,17.0,AAA
394360,60.01500375093773,92.0,AAA
394360,0.0,18.0,AAA
394360,60.01500375093773,82.0,AAA
394360,0.0,22.0,AAA
394360,60.01500375093773,17.0,AAA
394360,0.0,12.0,AAA
394360,60.01500375093773,39.0,AAA
394360,0.0,14.0,AAA
394360,60.01500375093773,332.0,AAA
394360,0.0,19.0,AAA
394360,60.01500375093773,41.0,AAA
394360,0.0,32.0,AAA
394360,60.01500375093773,63.0,AAA
394360,0.0,184.0,AAA
394360,60.01500375093773,101.0,AAA
394360,0.0,29.0,AAA
394360,60.01500375093773,60.0,AAA
394360,0.0,13.0,AAA
394360,60.01500375093773,16.0,AAA
394360,0.0,4.0,AAA
394360,60.01500375093773,61.0,AAA
394360,0.0,320.0,AAA
394360,60.01500375093773,186.0,AAA
394360,0.0,104.0,AAA
394360,60.01500375093773,278.0,AAA
394360,0.0,86.0,AAA
394360,66.0165041260315,112.0,AAA
394360,15.009380863039402,206.0,AAA
394360,66.0165041260315,280.0,AAA
394360,15.009380863039402,95.0,AAA
394360,66.0165041260315,95.0,AAA
394360,0.0,72.0,AAA
394360,75.01875468867216,206.0,AAA
394360,0.0,80.0,AAA
394360,75.01875468867216,117.0,AAA
394360,0.0,54.0,AAA
394360,75.01875468867216,133.0,AAA
394360,0.0,65.0,AAA
394360,75.01875468867216,96.0,AAA
394360,0.0,89.0,AAA
394360,75.01875468867216,136.0,AAA
394360,0.0,60.0,AAA
394360,75.01875468867216,222.0,AAA
394360,0.0,98.0,AAA
394360,75.01875468867216,156.0,AAA
394360,0.0,77.0,AAA
394360,75.01875468867216,305.0,AAA
394360,0.0,92.0,AAA
394360,75.01875468867216,335.0,AAA
394360,0.0,46.0,AAA
394360,75.01875468867216,153.0,AAA
394360,0.0,83.0,AAA
394360,75.01875468867216,94.0,AAA
394360,0.0,87.0,AAA
394360,75.01875468867216,192.0,AAA
394360,0.0,54.0,AAA
394360,75.01875468867216,181.0,AAA
394360,0.0,154.0,AAA
394360,75.01875468867216,214.0,AAA
394360,0.0,79.0,AAA
394360,75.01875468867216,146.0,AAA
394360,0.0,115.0,AAA
394360,75.01875468867216,149.0,AAA
394360,0.0,147.0,AAA
394360,75.01875468867216,139.0,AAA
394360,0.0,58.0,AAA
394360,75.01875468867216,200.0,AAA
394360,0.0,67.0,AAA
394360,75.01875468867216,187.0,AAA
394360,0.0,111.0,AAA
394360,75.01875468867216,306.0,AAA
394360,0.0,69.0,AAA
394360,75.01875468867216,267.0,AAA
394360,0.0,137.0,AAA
394360,75.01875468867216,146.0,AAA
394360,0.0,66.0,AAA
394360,75.01875468867216,163.0,AAA
394360,16.680567139282736,79.0,AAA
394360,75.01875468867216,163.0,AAA
394360,75.01875468867216,179.0,AAA
394360,16.680567139282736,113.0,AAA
394360,75.01875468867216,447.0,AAA
394360,16.680567139282736,153.0,AAA
394360,75.01875468867216,354.0,AAA
394360,16.680567139282736,136.0,AAA
394360,16.680567139282736,92.0,AAA
394360,75.01875468867216,291.0,AAA
394360,16.680567139282736,124.0,AAA
394360,16.680567139282736,100.0,AAA
394360,80.01600320064013,194.0,AAA
394360,80.01600320064013,294.0,AAA
394360,33.3555703802535,150.0,AAA
394360,80.01600320064013,169.0,AAA
394360,33.3555703802535,112.0,AAA
394360,80.01600320064013,120.0,AAA
394360,33.3555703802535,114.0,AAA
394360,80.01600320064013,152.0,AAA
394360,33.3555703802535,89.0,AAA
394360,80.01600320064013,159.0,AAA
394360,33.3555703802535,114.0,AAA
394360,80.01600320064013,158.0,AAA
394360,33.3555703802535,174.0,AAA
394360,80.01600320064013,552.0,AAA
394360,33.3555703802535,127.0,AAA
394360,80.01600320064013,216.0,AAA
394360,33.3555703802535,106.0,AAA
394360,80.01600320064013,119.0,AAA
394360,33.3555703802535,31.0,AAA
394360,80.01600320064013,85.0,AAA
394360,80.01600320064013,95.0,AAA
105600,60.12024048096192,56.0,Indie
105600,20.08032128514057,115.0,Indie
105600,60.12024048096192,351.0,Indie
105600,20.08032128514057,159.0,Indie
105600,80.08008008008008,241.0,Indie
105600,73.43124165554072,421.0,Indie
105600,80.08008008008008,593.0,Indie
105600,41.29793510324484,99.0,Indie
105600,80.08008008008008,247.0,Indie
105600,41.29793510324484,149.0,Indie
105600,80.08008008008008,371.0,Indie
105600,70.254110612855,113.0,Indie
105600,80.08008008008008,90.0,Indie
105600,60.12024048096192,97.0,Indie
105600,80.08008008008008,225.0,Indie
105600,73.43124165554072,40.0,Indie
105600,80.08008008008008,45.0,Indie
105600,73.43124165554072,130.0,Indie
105600,80.08008008008008,159.0,Indie
105600,73.43124165554072,70.0,Indie
105600,80.08008008008008,90.0,Indie
105600,66.7779632721202,65.0,Indie
105600,80.08008008008008,427.0,Indie
105600,66.7779632721202,88.0,Indie
105600,80.08008008008008,217.0,Indie
105600,60.12024048096192,96.0,Indie
105600,80.08008008008008,226.0,Indie
105600,66.7779632721202,68.0,Indie
105600,80.08008008008008,100.0,Indie
105600,66.7779632721202,64.0,Indie
105600,80.08008008008008,593.0,Indie
105600,60.12024048096192,82.0,Indie
105600,80.08008008008008,357.0,Indie
105600,66.7779632721202,234.0,Indie
105600,80.08008008008008,99.0,Indie
105600,60.12024048096192,117.0,Indie
105600,80.08008008008008,109.0,Indie
105600,60.12024048096192,61.0,Indie
105600,80.08008008008008,79.0,Indie
105600,60.12024048096192,33.0,Indie
105600,80.08008008008008,662.0,Indie
105600,60.12024048096192,46.0,Indie
105600,80.08008008008008,207.0,Indie
105600,60.12024048096192,96.0,Indie
105600,80.08008008008008,118.0,Indie
105600,71.5307582260372,47.0,Indie
105600,80.08008008008008,54.0,Indie
105600,60.12024048096192,93.0,Indie
105600,80.08008008008008,150.0,Indie
105600,60.12024048096192,200.0,Indie
105600,60.12024048096192,1294.0,Indie
105600,60.12024048096192,700.0,Indie
105600,80.08008008008008,1577.0,Indie
105600,60.12024048096192,665.0,Indie
105600,80.08008008008008,2042.0,Indie
105600,60.12024048096192,526.0,Indie
105600,80.08008008008008,848.0,Indie
105600,60.12024048096192,668.0,Indie
105600,80.08008008008008,966.0,Indie
105600,60.12024048096192,589.0,Indie
105600,80.08008008008008,844.0,Indie
105600,60.12024048096192,329.0,Indie
105600,80.08008008008008,607.0,Indie
105600,60.12024048096192,653.0,Indie
105600,80.08008008008008,1873.0,Indie
105600,60.12024048096192,418.0,Indie
105600,80.08008008008008,871.0,Indie
105600,60.12024048096192,445.0,Indie
105600,60.12024048096192,440.0,Indie
105600,80.08008008008008,1570.0,Indie
105600,60.12024048096192,386.0,Indie
105600,80.08008008008008,463.0,Indie
105600,60.12024048096192,643.0,Indie
105600,80.08008008008008,476.0,Indie
105600,60.12024048096192,578.0,Indie
105600,80.08008008008008,736.0,Indie
105600,60.12024048096192,311.0,Indie
105600,80.08008008008008,1709.0,Indie
105600,60.12024048096192,442.0,Indie
105600,80.08008008008008,898.0,Indie
105600,60.12024048096192,427.0,Indie
105600,80.08008008008008,595.0,Indie
105600,60.12024048096192,344.0,Indie
105600,80.08008008008008,592.0,Indie
105600,60.12024048096192,836.0,Indie
105600,80.08008008008008,1011.0,Indie
105600,60.12024048096192,374.0,Indie
105600,80.08008008008008,628.0,Indie
105600,60.12024048096192,398.0,Indie
105600,80.08008008008008,780.0,Indie
105600,60.12024048096192,429.0,Indie
105600,80.08008008008008,559.0,Indie
105600,80.08008008008008,1076.0,Indie
105600,80.08008008008008,631.0,Indie
105600,60.12024048096192,460.0,Indie
105600,60.12024048096192,369.0,Indie
105600,80.08008008008008,816.0,Indie
105600,60.12024048096192,387.0,Indie
105600,80.08008008008008,568.0,Indie
105600,60.12024048096192,358.0,Indie
105600,80.08008008008008,559.0,Indie
105600,60.12024048096192,357.0,Indie
105600,80.08008008008008,513.0,Indie
105600,60.12024048096192,496.0,Indie
105600,80.08008008008008,620.0,Indie
105600,60.12024048096192,242.0,Indie
105600,80.08008008008008,477.0,Indie
105600,60.12024048096192,359.0,Indie
105600,80.08008008008008,552.0,Indie
105600,60.12024048096192,307.0,Indie
105600,80.08008008008008,525.0,Indie
105600,60.12024048096192,251.0,Indie
105600,60.12024048096192,364.0,Indie
739630,0.0,15.0,Indie
739630,10.007147962830595,429.0,Indie
739630,0.0,1652.0,Indie
739630,10.007147962830595,2737.0,Indie
739630,0.0,643.0,Indie
739630,10.007147962830595,4863.0,Indie
739630,0.0,682.0,Indie
739630,10.007147962830595,848.0,Indie
739630,0.0,408.0,Indie
739630,0.0,332.0,Indie
739630,15.010721944245887,570.0,Indie
739630,5.559968228752973,255.0,Indie
739630,15.010721944245887,383.0,Indie
739630,0.0,178.0,Indie
739630,15.010721944245887,274.0,Indie
739630,0.0,472.0,Indie
739630,15.010721944245887,684.0,Indie
739630,5.559968228752973,248.0,Indie
739630,15.010721944245887,500.0,Indie
739630,5.559968228752973,316.0,Indie
739630,15.010721944245887,513.0,Indie
739630,5.559968228752973,298.0,Indie
739630,15.010721944245887,361.0,Indie
739630,0.0,296.0,Indie
739630,20.01429592566119,446.0,Indie
739630,5.887300252312877,361.0,Indie
739630,20.01429592566119,403.0,Indie
739630,0.0,254.0,Indie
739630,20.01429592566119,391.0,Indie
739630,0.0,504.0,Indie
739630,20.01429592566119,633.0,Indie
739630,20.01429592566119,407.0,Indie
739630,5.887300252312877,183.0,Indie
739630,20.01429592566119,203.0,Indie
739630,0.0,296.0,Indie
739630,20.01429592566119,524.0,Indie
739630,20.01429592566119,435.0,Indie
739630,0.0,519.0,Indie
739630,20.01429592566119,513.0,Indie
739630,0.0,442.0,Indie
739630,20.01429592566119,959.0,Indie
739630,11.11993645750596,365.0,Indie
739630,0.0,280.0,Indie
739630,20.01429592566119,601.0,Indie
739630,0.0,318.0,Indie
739630,25.017869907076484,438.0,Indie
739630,6.255585344057188,204.0,Indie
739630,25.017869907076484,312.0,Indie
739630,47.52376188094046,66.0,Indie
739630,30.02001334222815,379.0,Indie
739630,47.52376188094046,394.0,Indie
739630,34.39649781113196,849.0,Indie
739630,47.52376188094046,530.0,Indie
739630,34.39649781113196,282.0,Indie
739630,47.52376188094046,230.0,Indie
739630,30.02001334222815,161.0,Indie
739630,47.52376188094046,438.0,Indie
739630,30.02001334222815,265.0,Indie
739630,47.52376188094046,222.0,Indie
739630,30.02001334222815,254.0,Indie
739630,47.52376188094046,220.0,Indie
739630,47.52376188094046,86.0,Indie
1145360,0.0,274.0,Indie
1145360,20.008003201280513,389.0,Indie
1145360,0.0,65.0,Indie
1145360,20.008003201280513,296.0,Indie
1145360,0.0,20.0,Indie
1145360,20.008003201280513,282.0,Indie
1145360,0.0,24.0,Indie
1145360,20.008003201280513,101.0,Indie
1145360,0.0,32.0,Indie
1145360,20.008003201280513,816.0,Indie
1145360,0.0,310.0,Indie
1145360,20.008003201280513,467.0,Indie
1145360,0.0,223.0,Indie
1145360,20.008003201280513,2684.0,Indie
1145360,0.0,364.0,Indie
1145360,20.008003201280513,592.0,Indie
1145360,0.0,310.0,Indie
1145360,20.008003201280513,870.0,Indie
1145360,0.0,149.0,Indie
1145360,0.0,124.0,Indie
1145360,20.008003201280513,386.0,Indie
1145360,0.0,221.0,Indie
1145360,20.008003201280513,374.0,Indie
1145360,0.0,61.0,Indie
1145360,30.01200480192077,365.0,Indie
1145360,0.0,59.0,Indie
1145360,30.01200480192077,193.0,Indie
1145360,0.0,84.0,Indie
1145360,30.01200480192077,226.0,Indie
1145360,0.0,82.0,Indie
1145360,30.01200480192077,118.0,Indie
1145360,0.0,69.0,Indie
1145360,35.0140056022409,177.0,Indie
1145360,0.0,99.0,Indie
1145360,35.0140056022409,195.0,Indie
1145360,0.0,74.0,Indie
1145360,35.0140056022409,85.0,Indie
1145360,0.0,38.0,Indie
1145360,35.0140056022409,105.0,Indie
1145360,0.0,36.0,Indie
1145360,40.01600640256102,146.0,Indie
1145360,0.0,60.0,Indie
1145360,40.01600640256102,217.0,Indie
1145360,0.0,58.0,Indie
1145360,40.01600640256102,153.0,Indie
1145360,0.0,62.0,Indie
1145360,40.01600640256102,99.0,Indie
1145360,0.0,210.0,Indie
1145360,40.01600640256102,233.0,Indie
1145360,0.0,100.0,Indie
1145360,50.020008003201276,300.0,Indie
1145360,0.0,62.0,Indie
1145360,50.020008003201276,88.0,Indie
1145360,0.0,69.0,Indie
1145360,0.0,38.0,Indie
1145360,50.020008003201276,154.0,Indie
1145360,0.0,67.0,Indie
1145360,50.020008003201276,234.0,Indie
1145360,0.0,39.0,Indie
1145360,50.020008003201276,91.0,Indie
1145360,0.0,82.0,Indie
1145360,50.020008003201276,242.0,Indie
1145360,0.0,128.0,Indie
1145360,0.0,103.0,Indie
1145360,50.020008003201276,194.0,Indie
1145360,0.0,62.0,Indie
1145360,50.020008003201276,155.0,Indie
1145360,0.0,64.0,Indie
1145360,0.0,56.0,Indie
1145360,66.0264105642257,617.0,Indie
1145360,15.015015015015015,63.0,Indie
1145360,66.0264105642257,167.0,Indie
1145360,15.015015015015015,42.0,Indie
1145360,66.0264105642257,92.0,Indie
1145360,15.015015015015015,59.0,Indie
1145360,66.0264105642257,130.0,Indie
1145360,15.015015015015015,42.0,Indie
1145360,66.0264105642257,81.0,Indie
1145360,15.015015015015015,87.0,Indie
1145360,66.0264105642257,116.0,Indie
1145360,15.015015015015015,63.0,Indie
1145360,66.0264105642257,34.0,Indie
1145360,15.015015015015015,34.0,Indie
1145360,66.0264105642257,101.0,Indie
1145360,66.0264105642257,20.0,Indie
1794680,0.0,529.0,Indie
1794680,10.033444816053521,935.0,Indie
1794680,10.033444816053521,447.0,Indie
1794680,46.09218436873748,105.0,Indie
1794680,32.58145363408522,104.0,Indie
1794680,46.09218436873748,288.0,Indie
1794680,36.55660377358491,122.0,Indie
1794680,32.58145363408522,147.0,Indie
1794680,46.09218436873748,234.0,Indie
1794680,32.58145363408522,293.0,Indie
1794680,46.09218436873748,423.0,Indie
1794680,32.58145363408522,144.0,Indie
1794680,46.09218436873748,162.0,Indie
1794680,32.58145363408522,77.0,Indie
1794680,46.09218436873748,234.0,Indie
1794680,32.58145363408522,148.0,Indie
1794680,46.09218436873748,130.0,Indie
1794680,32.58145363408522,60.0,Indie
1794680,28.074866310160434,79.0,Indie
1794680,46.09218436873748,203.0,Indie
1794680,22.92263610315187,180.0,Indie
1794680,28.074866310160434,125.0,Indie
1794680,46.09218436873748,405.0,Indie
1794680,46.09218436873748,247.0,Indie
1794680,32.58145363408522,83.0,Indie
1794680,32.58145363408522,48.0,Indie
1794680,46.09218436873748,78.0,Indie
1794680,28.074866310160434,36.0,Indie
1794680,46.09218436873748,73.0,Indie
1794680,28.074866310160434,26.0,Indie
1794680,46.09218436873748,52.0,Indie
1794680,28.074866310160434,52.0,Indie
1794680,46.09218436873748,172.0,Indie
1794680,28.074866310160434,394.0,Indie
1794680,46.09218436873748,281.0,Indie
1794680,22.92263610315187,38.0,Indie
1794680,46.09218436873748,94.0,Indie
1794680,28.074866310160434,37.0,Indie
1794680,46.09218436873748,68.0,Indie
1794680,28.074866310160434,15.0,Indie
1794680,46.09218436873748,64.0,Indie
1794680,32.58145363408522,17.0,Indie
1794680,32.58145363408522,80.0,Indie
892970,0.0,187.0,Indie
892970,10.005002501250626,264.0,Indie
892970,0.0,215.0,Indie
892970,10.005002501250626,121.0,Indie
892970,0.0,258.0,Indie
892970,20.010005002501245,525.0,Indie
892970,11.117287381878812,113.0,Indie
892970,20.010005002501245,124.0,Indie
892970,0.0,118.0,Indie
892970,20.010005002501245,1852.0,Indie
892970,0.0,132.0,Indie
892970,20.010005002501245,131.0,Indie
892970,0.0,121.0,Indie
892970,25.012506253126556,356.0,Indie
892970,0.0,171.0,Indie
892970,25.012506253126556,257.0,Indie
892970,0.0,198.0,Indie
892970,25.012506253126556,179.0,Indie
892970,0.0,101.0,Indie
892970,30.015007503751868,145.0,Indie
892970,0.0,221.0,Indie
892970,30.015007503751868,572.0,Indie
892970,0.0,178.0,Indie
892970,30.015007503751868,405.0,Indie
892970,0.0,239.0,Indie
892970,30.015007503751868,350.0,Indie
892970,0.0,232.0,Indie
892970,30.015007503751868,246.0,Indie
892970,0.0,119.0,Indie
892970,30.015007503751868,160.0,Indie
892970,0.0,102.0,Indie
892970,40.02001000500249,208.0,Indie
892970,0.0,191.0,Indie
892970,40.02001000500249,149.0,Indie
892970,0.0,197.0,Indie
892970,40.02001000500249,562.0,Indie
892970,0.0,170.0,Indie
892970,40.02001000500249,272.0,Indie
892970,0.0,183.0,Indie
892970,40.02001000500249,326.0,Indie
892970,16.680567139282736,195.0,Indie
892970,0.0,118.0,Indie
892970,50.02501250625312,163.0,Indie
892970,0.0,105.0,Indie
892970,50.02501250625312,119.0,Indie
892970,0.0,111.0,Indie
892970,50.02501250625312,152.0,Indie
892970,0.0,88.0,Indie
892970,50.02501250625312,122.0,Indie
892970,0.0,64.0,Indie
892970,50.02501250625312,222.0,Indie
892970,0.0,608.0,Indie
892970,50.02501250625312,608.0,Indie
892970,0.0,66.0,Indie
892970,50.02501250625312,175.0,Indie
892970,0.0,121.0,Indie
892970,50.02501250625312,228.0,Indie
892970,0.0,129.0,Indie
892970,50.02501250625312,198.0,Indie
892970,50.02501250625312,85.0,Indie
414700,0.0,9.0,Indie
414700,0.0,16.0,Indie
414700,20.00666888962988,26.0,Indie
414700,0.0,1.0,Indie
414700,40.01333777925976,16.0,Indie
414700,0.0,4.0,Indie
414700,50.01667222407469,19.0,Indie
414700,0.0,3.0,Indie
414700,50.01667222407469,20.0,Indie
414700,50.01667222407469,23.0,Indie
414700,0.0,5.0,Indie
414700,66.02200733577858,58.0,Indie
414700,0.0,6.0,Indie
414700,66.02200733577858,7.0,Indie
414700,0.0,2.0,Indie
414700,75.02500833611204,21.0,Indie
414700,0.0,5.0,Indie
414700,75.02500833611204,35.0,Indie
414700,0.0,4.0,Indie
414700,75.02500833611204,14.0,Indie
414700,0.0,5.0,Indie
414700,75.02500833611204,12.0,Indie
414700,0.1333333333333305,3.0,Indie
414700,75.02500833611204,39.0,Indie
414700,0.0,2.0,Indie
414700,75.02500833611204,9.0,Indie
414700,75.02500833611204,36.0,Indie
414700,0.0,24.0,Indie
414700,75.02500833611204,20.0,Indie
414700,0.0,8.0,Indie
414700,75.02500833611204,28.0,Indie
414700,0.0,8.0,Indie
414700,75.02500833611204,46.0,Indie
414700,0.0,5.0,Indie
414700,75.02500833611204,11.0,Indie
414700,0.1333333333333305,1.0,Indie
414700,75.02500833611204,28.0,Indie
414700,0.0,14.0,Indie
414700,75.02500833611204,39.0,Indie
414700,0.0,15.0,Indie
414700,75.02500833611204,30.0,Indie
414700,0.0,13.0,Indie
414700,0.0,7.0,Indie
414700,80.02667555851951,25.0,Indie
414700,0.0,17.0,Indie
414700,80.02667555851951,32.0,Indie
414700,0.0,15.0,Indie
414700,85.02834278092698,118.0,Indie
414700,0.0,36.0,Indie
414700,85.02834278092698,154.0,Indie
414700,0.0,14.0,Indie
414700,85.02834278092698,61.0,Indie
414700,25.041736227045075,5.0,Indie
414700,85.02834278092698,32.0,Indie
414700,25.041736227045075,14.0,Indie
414700,85.02834278092698,31.0,Indie
414700,25.041736227045075,16.0,Indie
414700,85.02834278092698,24.0,Indie
414700,0.0,15.0,Indie
414700,85.02834278092698,46.0,Indie
414700,85.02834278092698,64.0,Indie
414700,0.0,7.0,Indie
414700,85.02834278092698,71.0,Indie
414700,0.0,20.0,Indie
414700,85.02834278092698,52.0,Indie
414700,0.0,15.0,Indie
414700,85.02834278092698,97.0,Indie
414700,85.02834278092698,65.0,Indie
414700,0.0,9.0,Indie
414700,85.02834278092698,46.0,Indie
414700,85.02834278092698,36.0,Indie
414700,83.6489439184268,21.0,Indie
414700,85.02834278092698,21.0,Indie
414700,0.0,12.0,Indie
414700,85.02834278092698,67.0,Indie
414700,85.02834278092698,52.0,Indie
414700,0.0,30.0,Indie
414700,0.0,9.0,Indie
414700,85.02834278092698,35.0,Indie
414700,0.0,5.0,Indie
414700,85.02834278092698,28.0,Indie
414700,0.0,16.0,Indie
414700,85.02834278092698,51.0,Indie
414700,0.0,14.0,Indie
414700,85.02834278092698,20.0,Indie
414700,0.0,47.0,Indie
414700,85.02834278092698,29.0,Indie
414700,0.0,7.0,Indie
414700,85.02834278092698,37.0,Indie
414700,0.0,13.0,Indie
414700,85.02834278092698,33.0,Indie
414700,0.0,13.0,Indie
414700,85.02834278092698,47.0,Indie
414700,0.0,7.0,Indie
414700,85.02834278092698,22.0,Indie
414700,85.02834278092698,9.0,Indie
391540,0.0,1.0,Indie
391540,0.0,198.0,Indie
391540,20.02002002002002,403.0,Indie
391540,0.0,171.0,Indie
391540,20.02002002002002,250.0,Indie
391540,0.0,72.0,Indie
391540,30.03003003003003,152.0,Indie
391540,0.0,56.0,Indie
391540,30.03003003003003,136.0,Indie
391540,0.0,16.0,Indie
391540,50.05005005005005,52.0,Indie
391540,0.0,36.0,Indie
391540,50.05005005005005,199.0,Indie
391540,0.0,161.0,Indie
391540,50.05005005005005,164.0,Indie
391540,0.0,6.0,Indie
391540,50.05005005005005,14.0,Indie
391540,0.0,12.0,Indie
391540,50.05005005005005,191.0,Indie
391540,0.0,78.0,Indie
391540,50.05005005005005,69.0,Indie
391540,0.0,83.0,Indie
391540,50.05005005005005,117.0,Indie
391540,0.0,20.0,Indie
391540,50.05005005005005,76.0,Indie
391540,50.05005005005005,27.0,Indie
391540,0.0,8.0,Indie
391540,60.06006006006006,62.0,Indie
391540,0.0,10.0,Indie
391540,60.06006006006006,40.0,Indie
391540,0.0,10.0,Indie
391540,60.06006006006006,56.0,Indie
391540,0.0,12.0,Indie
391540,60.06006006006006,31.0,Indie
391540,0.0,56.0,Indie
391540,60.06006006006006,86.0,Indie
391540,0.0,31.0,Indie
391540,60.06006006006006,251.0,Indie
391540,0.0,61.0,Indie
391540,66.06606606606607,128.0,Indie
391540,15.037593984962408,66.0,Indie
391540,66.06606606606607,159.0,Indie
391540,15.249999999999996,65.0,Indie
391540,66.06606606606607,143.0,Indie
391540,0.0,57.0,Indie
391540,70.07007007007007,86.0,Indie
391540,0.0,56.0,Indie
391540,70.07007007007007,128.0,Indie
391540,0.0,54.0,Indie
391540,70.07007007007007,196.0,Indie
391540,0.0,154.0,Indie
391540,70.07007007007007,122.0,Indie
391540,0.0,39.0,Indie
391540,70.07007007007007,99.0,Indie
391540,70.07007007007007,180.0,Indie
391540,0.0,84.0,Indie
391540,70.07007007007007,151.0,Indie
391540,0.0,81.0,Indie
391540,0.0,69.0,Indie
391540,70.07007007007007,210.0,Indie
391540,0.0,48.0,Indie
391540,70.07007007007007,182.0,Indie
391540,0.0,76.0,Indie
391540,75.07507507507508,295.0,Indie
391540,0.0,96.0,Indie
391540,75.07507507507508,238.0,Indie
391540,16.72240802675585,58.0,Indie
391540,75.07507507507508,104.0,Indie
391540,0.0,94.0,Indie
391540,75.07507507507508,155.0,Indie
391540,0.0,86.0,Indie
391540,75.07507507507508,172.0,Indie
391540,0.0,94.0,Indie
391540,75.07507507507508,232.0,Indie
391540,0.0,105.0,Indie
391540,90.09009009009009,604.0,Indie
391540,66.8896321070234,210.0,Indie
952060,0.0,15.0,AAA
952060,34.00566761126854,43.0,AAA
952060,0.0,25.0,AAA
952060,34.00566761126854,13.0,AAA
952060,0.0,19.0,AAA
952060,50.008334722453746,70.0,AAA
952060,0.0,70.0,AAA
952060,50.008334722453746,60.0,AAA
952060,0.0,10.0,AAA
952060,50.008334722453746,33.0,AAA
952060,0.0,8.0,AAA
952060,67.01116852808802,215.0,AAA
952060,0.0,7.0,AAA
952060,67.01116852808802,56.0,AAA
952060,0.0,23.0,AAA
952060,67.01116852808802,95.0,AAA
952060,0.0,37.0,AAA
952060,0.0,15.0,AAA
952060,67.01116852808802,66.0,AAA
952060,0.0,8.0,AAA
