"DateTime","Followers"
"2024-01-16 00:00:00",66951
"2024-01-17 00:00:00",66959
"2024-01-18 00:00:00",66967
"2024-01-19 00:00:00",66965
"2024-01-20 00:00:00",66969
"2024-01-21 00:00:00",66974
"2024-01-22 00:00:00",66983
"2024-01-23 00:00:00",66984
"2024-01-24 00:00:00",66985
"2024-01-25 00:00:00",66984
"2024-01-26 00:00:00",66990
"2024-01-27 00:00:00",66991
"2024-01-28 00:00:00",66995
"2024-01-29 00:00:00",67002
"2024-01-30 00:00:00",67002
"2024-01-31 00:00:00",67001
"2024-02-01 00:00:00",67003
"2024-02-02 00:00:00",67008
"2024-02-03 00:00:00",67012
"2024-02-04 00:00:00",67020
"2024-02-05 00:00:00",67022
"2024-02-06 00:00:00",67027
"2024-02-07 00:00:00",67029
"2024-02-08 00:00:00",67035
"2024-02-09 00:00:00",67050
"2024-02-10 00:00:00",67064
"2024-02-11 00:00:00",67077
"2024-02-12 00:00:00",67081
"2024-02-13 00:00:00",67082
"2024-02-14 00:00:00",67100
"2024-02-15 00:00:00",67110
"2024-02-16 00:00:00",67120
"2024-02-17 00:00:00",67127
"2024-02-18 00:00:00",67126
"2024-02-19 00:00:00",67135
"2024-02-20 00:00:00",67147
"2024-02-21 00:00:00",67152
"2024-02-22 00:00:00",67151
"2024-02-23 00:00:00",67157
"2024-02-24 00:00:00",67162
"2024-02-25 00:00:00",67163
"2024-02-26 00:00:00",67164
"2024-02-27 00:00:00",67163
"2024-02-28 00:00:00",67166
"2024-02-29 00:00:00",67169
"2024-03-01 00:00:00",67173
"2024-03-02 00:00:00",67175
"2024-03-03 00:00:00",67179
"2024-03-04 00:00:00",67188
"2024-03-05 00:00:00",67189
"2024-03-06 00:00:00",67184
"2024-03-07 00:00:00",67187
"2024-03-08 00:00:00",67194
"2024-03-09 00:00:00",67203
"2024-03-10 00:00:00",67209
"2024-03-11 00:00:00",67212
"2024-03-12 00:00:00",67213
"2024-03-13 00:00:00",67214
"2024-03-14 00:00:00",67213
"2024-03-15 00:00:00",67225
"2024-03-16 00:00:00",67242
"2024-03-17 00:00:00",67262
"2024-03-18 00:00:00",67278
"2024-03-19 00:00:00",67285
"2024-03-20 00:00:00",67299
"2024-03-21 00:00:00",67313
"2024-03-22 00:00:00",67318
"2024-03-23 00:00:00",67322
"2024-03-24 00:00:00",67330
"2024-03-25 00:00:00",67341
"2024-03-26 00:00:00",67342
"2024-03-27 00:00:00",67343
"2024-03-28 00:00:00",67343
"2024-03-29 00:00:00",67354
"2024-03-30 00:00:00",67364
"2024-03-31 00:00:00",67377
"2024-04-01 00:00:00",67388
"2024-04-02 00:00:00",67397
"2024-04-03 00:00:00",67407
"2024-04-04 00:00:00",67413
"2024-04-05 00:00:00",67423
"2024-04-06 00:00:00",67437
"2024-04-07 00:00:00",67449
"2024-04-08 00:00:00",67449
"2024-04-09 00:00:00",67455
"2024-04-10 00:00:00",67460
"2024-04-11 00:00:00",67467
"2024-04-12 00:00:00",67472
"2024-04-13 00:00:00",67478
"2024-04-14 00:00:00",67483
"2024-04-15 00:00:00",67489
"2024-04-16 00:00:00",67493
"2024-04-17 00:00:00",67496
"2024-04-18 00:00:00",67503
"2024-04-19 00:00:00",67504
"2024-04-20 00:00:00",67512
"2024-04-21 00:00:00",67516
"2024-04-22 00:00:00",67520
"2024-04-23 00:00:00",67524
"2024-04-24 00:00:00",67523
"2024-04-25 00:00:00",67525
"2024-04-26 00:00:00",67525
"2024-04-27 00:00:00",67524
"2024-04-28 00:00:00",67532
"2024-04-29 00:00:00",67532
"2024-04-30 00:00:00",67530
"2024-05-01 00:00:00",67538
"2024-05-02 00:00:00",67541
"2024-05-03 00:00:00",67538
"2024-05-04 00:00:00",67540
"2024-05-05 00:00:00",67544
"2024-05-06 00:00:00",67547
"2024-05-07 00:00:00",67552
"2024-05-08 00:00:00",67558
"2024-05-09 00:00:00",67555
"2024-05-10 00:00:00",67556
"2024-05-11 00:00:00",67565
"2024-05-12 00:00:00",67568
"2024-05-13 00:00:00",67573
"2024-05-14 00:00:00",67577
"2024-05-15 00:00:00",67583
"2024-05-16 00:00:00",67588
"2024-05-17 00:00:00",67602
"2024-05-18 00:00:00",67624
"2024-05-19 00:00:00",67637
"2024-05-20 00:00:00",67651
"2024-05-21 00:00:00",67667
"2024-05-22 00:00:00",67681
"2024-05-23 00:00:00",67690
"2024-05-24 00:00:00",67695
"2024-05-25 00:00:00",67701
"2024-05-26 00:00:00",67715
"2024-05-27 00:00:00",67721
"2024-05-28 00:00:00",67725
"2024-05-29 00:00:00",67729
"2024-05-30 00:00:00",67732
"2024-05-31 00:00:00",67734
"2024-06-01 00:00:00",67739
"2024-06-02 00:00:00",67743
"2024-06-03 00:00:00",67753
"2024-06-04 00:00:00",67753
"2024-06-05 00:00:00",67754
"2024-06-06 00:00:00",67760
"2024-06-07 00:00:00",67763
"2024-06-08 00:00:00",67765
"2024-06-09 00:00:00",67771
"2024-06-10 00:00:00",67772
"2024-06-11 00:00:00",67777
"2024-06-12 00:00:00",67779
"2024-06-13 00:00:00",67784
"2024-06-14 00:00:00",67783
"2024-06-15 00:00:00",67784
"2024-06-16 00:00:00",67788
"2024-06-17 00:00:00",67790
"2024-06-18 00:00:00",67790
"2024-06-19 00:00:00",67790
"2024-06-20 00:00:00",67807
"2024-06-21 00:00:00",67806
"2024-06-22 00:00:00",67809
"2024-06-23 00:00:00",67809
"2024-06-24 00:00:00",67816
"2024-06-25 00:00:00",67820
"2024-06-26 00:00:00",67826
"2024-06-27 00:00:00",67828
"2024-06-28 00:00:00",67852
"2024-06-29 00:00:00",67881
"2024-06-30 00:00:00",67911
"2024-07-01 00:00:00",67929
"2024-07-02 00:00:00",67944
"2024-07-03 00:00:00",67968
"2024-07-04 00:00:00",67982
"2024-07-05 00:00:00",67997
"2024-07-06 00:00:00",68012
"2024-07-07 00:00:00",68012
"2024-07-08 00:00:00",68031
"2024-07-09 00:00:00",68045
"2024-07-10 00:00:00",68055
"2024-07-11 00:00:00",68067
"2024-07-12 00:00:00",68083
"2024-07-13 00:00:00",68088
"2024-07-14 00:00:00",68093
"2024-07-15 00:00:00",68099
"2024-07-16 00:00:00",68100
"2024-07-17 00:00:00",68101
"2024-07-18 00:00:00",68105
"2024-07-19 00:00:00",68114
"2024-07-20 00:00:00",68121
"2024-07-21 00:00:00",68125
"2024-07-22 00:00:00",68130
"2024-07-23 00:00:00",68138
"2024-07-24 00:00:00",68149
"2024-07-25 00:00:00",68161
"2024-07-26 00:00:00",68172
"2024-07-27 00:00:00",68176
"2024-07-28 00:00:00",68186
"2024-07-29 00:00:00",68195
"2024-07-30 00:00:00",68198
"2024-07-31 00:00:00",68200
"2024-08-01 00:00:00",68196
"2024-08-02 00:00:00",68200
"2024-08-03 00:00:00",68202
"2024-08-04 00:00:00",68210
"2024-08-05 00:00:00",68218
"2024-08-06 00:00:00",68221
"2024-08-07 00:00:00",68227
"2024-08-08 00:00:00",68235
"2024-08-09 00:00:00",68241
"2024-08-10 00:00:00",68245
"2024-08-11 00:00:00",68256
"2024-08-12 00:00:00",68261
"2024-08-13 00:00:00",68266
"2024-08-14 00:00:00",68287
"2024-08-15 00:00:00",68302
"2024-08-16 00:00:00",68337
"2024-08-17 00:00:00",68359
"2024-08-18 00:00:00",68386
"2024-08-19 00:00:00",68410
"2024-08-20 00:00:00",68419
"2024-08-21 00:00:00",68421
"2024-08-22 00:00:00",68422
"2024-08-23 00:00:00",68425
"2024-08-24 00:00:00",68425
"2024-08-25 00:00:00",68430
"2024-08-26 00:00:00",68428
"2024-08-27 00:00:00",68433
"2024-08-28 00:00:00",68443
"2024-08-29 00:00:00",68450
"2024-08-30 00:00:00",68463
"2024-08-31 00:00:00",68475
"2024-09-01 00:00:00",68479
"2024-09-02 00:00:00",68481
"2024-09-03 00:00:00",68485
"2024-09-04 00:00:00",68484
"2024-09-05 00:00:00",68493
"2024-09-06 00:00:00",68495
"2024-09-07 00:00:00",68500
"2024-09-08 00:00:00",68508
"2024-09-09 00:00:00",68509
"2024-09-10 00:00:00",68519
"2024-09-11 00:00:00",68519
"2024-09-12 00:00:00",68521
"2024-09-13 00:00:00",68525
"2024-09-14 00:00:00",68531
"2024-09-15 00:00:00",68539
"2024-09-16 00:00:00",68540
"2024-09-17 00:00:00",68541
"2024-09-18 00:00:00",68547
"2024-09-19 00:00:00",68561
"2024-09-20 00:00:00",68565
"2024-09-21 00:00:00",68582
"2024-09-22 00:00:00",68592
"2024-09-23 00:00:00",68603
"2024-09-24 00:00:00",68616
"2024-09-25 00:00:00",68629
"2024-09-26 00:00:00",68636
"2024-09-27 00:00:00",68646
"2024-09-28 00:00:00",68655
"2024-09-29 00:00:00",68666
"2024-09-30 00:00:00",68668
"2024-10-01 00:00:00",68669
"2024-10-02 00:00:00",68671
"2024-10-03 00:00:00",68670
"2024-10-04 00:00:00",68674
"2024-10-05 00:00:00",68679
"2024-10-06 00:00:00",68681
"2024-10-07 00:00:00",68683
"2024-10-08 00:00:00",68687
"2024-10-09 00:00:00",68692
"2024-10-10 00:00:00",68699
"2024-10-11 00:00:00",68706
"2024-10-12 00:00:00",68711
"2024-10-13 00:00:00",68718
"2024-10-14 00:00:00",68721
"2024-10-15 00:00:00",68727
"2024-10-16 00:00:00",68740
"2024-10-17 00:00:00",68748
"2024-10-18 00:00:00",68755
"2024-10-19 00:00:00",68764
"2024-10-20 00:00:00",68775
"2024-10-21 00:00:00",68782
"2024-10-22 00:00:00",68790
"2024-10-23 00:00:00",68796
"2024-10-24 00:00:00",68795
"2024-10-25 00:00:00",68801
"2024-10-26 00:00:00",68804
"2024-10-27 00:00:00",68810
"2024-10-28 00:00:00",68817
"2024-10-29 00:00:00",68819
"2024-10-30 00:00:00",68819
"2024-10-31 00:00:00",68828
"2024-11-01 00:00:00",68839
"2024-11-02 00:00:00",68846
"2024-11-03 00:00:00",68857
"2024-11-04 00:00:00",68867
"2024-11-05 00:00:00",68879
"2024-11-06 00:00:00",68885
"2024-11-07 00:00:00",68898
"2024-11-08 00:00:00",68907
"2024-11-09 00:00:00",68912
"2024-11-10 00:00:00",68915
"2024-11-11 00:00:00",68926
"2024-11-12 00:00:00",68930
"2024-11-13 00:00:00",68939
"2024-11-14 00:00:00",68940
"2024-11-15 00:00:00",68941
"2024-11-16 00:00:00",68945
"2024-11-17 00:00:00",68960
"2024-11-18 00:00:00",68963
"2024-11-19 00:00:00",68972
"2024-11-20 00:00:00",68972
"2024-11-21 00:00:00",68976
"2024-11-22 00:00:00",68981
"2024-11-23 00:00:00",68987
"2024-11-24 00:00:00",68988
"2024-11-25 00:00:00",68994
"2024-11-26 00:00:00",69001
"2024-11-27 00:00:00",69005
"2024-11-28 00:00:00",69021
"2024-11-29 00:00:00",69027
"2024-11-30 00:00:00",69037
"2024-12-01 00:00:00",69047
"2024-12-02 00:00:00",69054
"2024-12-03 00:00:00",69066
"2024-12-04 00:00:00",69072
"2024-12-05 00:00:00",69081
"2024-12-06 00:00:00",69082
"2024-12-07 00:00:00",69092
"2024-12-08 00:00:00",69101
"2024-12-09 00:00:00",69101
"2024-12-10 00:00:00",69107
"2024-12-11 00:00:00",69112
"2024-12-12 00:00:00",69129
"2024-12-13 00:00:00",69148
"2024-12-14 00:00:00",69172
"2024-12-15 00:00:00",69197
"2024-12-16 00:00:00",69221
"2024-12-17 00:00:00",69242
"2024-12-18 00:00:00",69257
"2024-12-19 00:00:00",69271
"2024-12-20 00:00:00",69277
"2024-12-21 00:00:00",69300
"2024-12-22 00:00:00",69310
"2024-12-23 00:00:00",69342
"2024-12-24 00:00:00",69359
"2024-12-25 00:00:00",69386
"2024-12-26 00:00:00",69405
"2024-12-27 00:00:00",69411
"2024-12-28 00:00:00",69416
"2024-12-29 00:00:00",69431
"2024-12-30 00:00:00",69445
"2024-12-31 00:00:00",69461
"2025-01-01 00:00:00",69468
"2025-01-02 00:00:00",69489
"2025-01-03 00:00:00",69500
"2025-01-04 00:00:00",69515
"2025-01-05 00:00:00",69524
"2025-01-06 00:00:00",69534
"2025-01-07 00:00:00",69545
"2025-01-08 00:00:00",69557
"2025-01-09 00:00:00",69568
"2025-01-10 00:00:00",69581
"2025-01-11 00:00:00",69593
"2025-01-12 00:00:00",69607
"2025-01-13 00:00:00",69621
"2025-01-14 00:00:00",69630
"2025-01-15 00:00:00",69640
"2025-01-16 00:00:00",69649
"2025-01-17 00:00:00",69654
"2025-01-18 00:00:00",69663
"2025-01-19 00:00:00",69674
"2025-01-20 00:00:00",69682
"2025-01-21 00:00:00",69687
"2025-01-22 00:00:00",69696
"2025-01-23 00:00:00",69698
"2025-01-24 00:00:00",69702
"2025-01-25 00:00:00",69711
"2025-01-26 00:00:00",69722
"2025-01-27 00:00:00",69740
"2025-01-28 00:00:00",69743
"2025-01-29 00:00:00",69753
"2025-01-30 00:00:00",69757
"2025-01-31 00:00:00",69766
"2025-02-01 00:00:00",69770
"2025-02-02 00:00:00",69778
"2025-02-03 00:00:00",69794
"2025-02-04 00:00:00",69802
"2025-02-05 00:00:00",69808
"2025-02-06 00:00:00",69808
"2025-02-07 00:00:00",69817
"2025-02-08 00:00:00",69823
"2025-02-09 00:00:00",69829
"2025-02-10 00:00:00",69839
"2025-02-11 00:00:00",69849
"2025-02-12 00:00:00",69850
"2025-02-13 00:00:00",69854
"2025-02-14 00:00:00",69858
"2025-02-15 00:00:00",69864
"2025-02-16 00:00:00",69868
"2025-02-17 00:00:00",69873
"2025-02-18 00:00:00",69883
"2025-02-19 00:00:00",69887
"2025-02-20 00:00:00",69890
"2025-02-21 00:00:00",69900
"2025-02-22 00:00:00",69906
"2025-02-23 00:00:00",69909
"2025-02-24 00:00:00",69914
"2025-02-25 00:00:00",69923
"2025-02-26 00:00:00",69927
"2025-02-27 00:00:00",69936
"2025-02-28 00:00:00",69940
"2025-03-01 00:00:00",69946
"2025-03-02 00:00:00",69952
"2025-03-03 00:00:00",69952
"2025-03-04 00:00:00",69957
"2025-03-05 00:00:00",69963
"2025-03-06 00:00:00",69969
"2025-03-07 00:00:00",69974
"2025-03-08 00:00:00",69976
"2025-03-09 00:00:00",69980
"2025-03-10 00:00:00",69985
"2025-03-11 00:00:00",69992
"2025-03-12 00:00:00",69995
"2025-03-13 00:00:00",70000
"2025-03-14 00:00:00",70009
"2025-03-15 00:00:00",70017
"2025-03-16 00:00:00",70026
"2025-03-17 00:00:00",70030
"2025-03-18 00:00:00",70043
"2025-03-19 00:00:00",70050
"2025-03-20 00:00:00",70058
"2025-03-21 00:00:00",70074
"2025-03-22 00:00:00",70078
"2025-03-23 00:00:00",70088
"2025-03-24 00:00:00",70096
"2025-03-25 00:00:00",70107
"2025-03-26 00:00:00",70115
"2025-03-27 00:00:00",70124
"2025-03-28 00:00:00",70127
"2025-03-29 00:00:00",70132
"2025-03-30 00:00:00",70134
"2025-03-31 00:00:00",70147
"2025-04-01 00:00:00",70159
"2025-04-02 00:00:00",70155
"2025-04-03 00:00:00",70159
"2025-04-04 00:00:00",70160
"2025-04-05 00:00:00",70169
"2025-04-06 00:00:00",70173
"2025-04-07 00:00:00",70175
"2025-04-08 00:00:00",70184
"2025-04-09 00:00:00",70185
"2025-04-10 00:00:00",70189
"2025-04-11 00:00:00",70194
"2025-04-12 00:00:00",70195
"2025-04-13 00:00:00",70200
"2025-04-14 00:00:00",70209
"2025-04-15 00:00:00",70214
"2025-04-16 00:00:00",70217
"2025-04-17 00:00:00",70221
"2025-04-18 00:00:00",70220
"2025-04-19 00:00:00",70226
"2025-04-20 00:00:00",70230
"2025-04-21 00:00:00",70232
"2025-04-22 00:00:00",70232
"2025-04-23 00:00:00",70233
"2025-04-24 00:00:00",70237
"2025-04-25 00:00:00",70243
"2025-04-26 00:00:00",70241
"2025-04-27 00:00:00",70245
"2025-04-28 00:00:00",70253
"2025-04-29 00:00:00",70261
"2025-04-30 00:00:00",70265
"2025-05-01 00:00:00",70265
